1	 	 	 	 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	590 	590 	590 	590 	590 	550 	370 	370 	370 	120 	120 	120 	120 	30 	30 	-90 	-90 	-90 	-130 	-130 	-130 	-130 	-130 	-130 	-200 	-270 	-270 	-270 	-270 	-340 	-480 	-480 	-480 	-480 	-480 	-490 	-490 	-490 	-490 	-660 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1250 	-1260 	-1640 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1930 	-1930 	-1930 	-1930 	-1930 	-1930 	-1950 	-1950 	-1950 	-1950 	-1950 	-1990 	-2000 	-2000 	-2000 	-2000 	-2000 	-2080 	-2390 	-2520 	-2520 	-2520 	-2520 	-2520 	-2530 	-2530 	-2530 	-2750 	-2750 	-2750 	-2750 	-2770 	-2870 	-2870 	-2870 	-2870 	-2910 	-2910 	-2960 	-2960 	-2960 	-2960 	-2960 	-3020 	-3020 	-3020 	-3040 	-3100 	-3100 	-3100 	-3220 	-3220 	-3370 	-3370 	-3370 	-3370 	-3370 	-3410 	-3490 	-3590 	-3700 	-4050 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	-3970 	-3970 	-3970 	-3970 	-3970 	-3970 	-3970 	-3970 	10000000 	10000000 	10000000 	10000000 	-3630 	-3630 	-3630 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	-3730 	-3730 	-3780 	-3780 	-3780 	-3780 	-3780 	-3780 	-3780 	-3780 	-3780 	-3780 	-3860 	-3860 	
2	 	 	 	 	 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	550 	370 	370 	370 	120 	120 	120 	120 	120 	80 	-90 	-90 	-90 	-130 	-130 	-130 	-130 	-130 	-130 	-200 	-270 	-270 	-270 	-270 	-340 	-480 	-480 	-480 	-480 	-480 	-490 	-490 	-490 	-490 	-660 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1250 	-1250 	-1570 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1930 	-1930 	-1930 	-1930 	-1930 	-1930 	-1950 	-1950 	-1950 	-1950 	-1950 	-1950 	-1980 	-1980 	-1980 	-2000 	-2000 	-2080 	-2390 	-2520 	-2520 	-2520 	-2520 	-2520 	-2530 	-2530 	-2530 	-2730 	-2740 	-2740 	-2740 	-2770 	-2870 	-2870 	-2870 	-2870 	-2910 	-2910 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-3040 	-3040 	-3040 	-3040 	-3220 	-3220 	-3310 	-3310 	-3310 	-3310 	-3310 	-3350 	-3390 	-3490 	-3560 	-3910 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	-3830 	-3830 	-3830 	-3830 	-3830 	-3830 	-3830 	-3830 	10000000 	10000000 	10000000 	10000000 	-3490 	-3490 	-3490 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	-3590 	-3590 	-3640 	-3640 	-3640 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	
3	 	 	 	 	 	 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	550 	370 	370 	370 	120 	120 	120 	120 	120 	80 	-90 	-90 	-90 	-130 	-130 	-130 	-130 	-130 	-130 	-200 	-270 	-270 	-270 	-270 	-340 	-480 	-480 	-480 	-480 	-480 	-490 	-490 	-490 	-490 	-660 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1250 	-1250 	-1570 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1930 	-1930 	-1930 	-1930 	-1930 	-1930 	-1950 	-1950 	-1950 	-1950 	-1950 	-1950 	-1980 	-1980 	-1980 	-2000 	-2000 	-2080 	-2390 	-2520 	-2520 	-2520 	-2520 	-2520 	-2530 	-2530 	-2530 	-2730 	-2740 	-2740 	-2740 	-2770 	-2870 	-2870 	-2870 	-2870 	-2910 	-2910 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-3040 	-3040 	-3040 	-3040 	-3220 	-3220 	-3310 	-3310 	-3310 	-3310 	-3310 	-3350 	-3350 	-3450 	-3560 	-3910 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	-3830 	-3830 	-3830 	-3830 	-3830 	-3830 	-3830 	-3830 	10000000 	10000000 	10000000 	10000000 	-3490 	-3490 	-3490 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	-3590 	-3590 	-3640 	-3640 	-3640 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	
4	 	 	 	 	 	 	 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	720 	540 	540 	540 	290 	290 	290 	290 	260 	80 	-90 	-90 	-90 	-130 	-130 	-130 	-130 	-130 	-130 	-200 	-270 	-270 	-270 	-270 	-320 	-460 	-460 	-460 	-460 	-460 	-490 	-490 	-490 	-490 	-660 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1250 	-1250 	-1250 	-1390 	-1390 	-1390 	-1390 	-1390 	-1390 	-1390 	-1390 	-1390 	-1390 	-1390 	-1570 	-1660 	-1660 	-1660 	-1660 	-1660 	-1720 	-1720 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1800 	-1920 	-1920 	-1920 	-1920 	-1920 	-1920 	-1920 	-1920 	-1920 	-1920 	-2000 	-2080 	-2390 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2740 	-2740 	-2740 	-2740 	-2870 	-2870 	-2870 	-2870 	-2870 	-2870 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-3010 	-3110 	-3150 	-3310 	-3310 	-3310 	-3310 	-3310 	-3310 	-3350 	-3450 	-3560 	-3910 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	-3830 	-3830 	-3830 	-3830 	-3830 	-3830 	-3830 	-3830 	10000000 	10000000 	10000000 	10000000 	-3490 	-3490 	-3490 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	-3590 	-3590 	-3640 	-3640 	-3640 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	
5	 	 	 	 	 	 	 	 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	790 	610 	610 	610 	290 	290 	290 	290 	260 	80 	-90 	-90 	-90 	-130 	-130 	-130 	-130 	-130 	-130 	-200 	-270 	-270 	-270 	-270 	-320 	-460 	-460 	-460 	-460 	-460 	-490 	-490 	-490 	-490 	-660 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1070 	-1070 	-1130 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1430 	-1490 	-1620 	-1620 	-1620 	-1620 	-1620 	-1620 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1800 	-1920 	-1920 	-1920 	-1920 	-1920 	-1920 	-1920 	-1920 	-1920 	-1920 	-2000 	-2080 	-2390 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2740 	-2740 	-2740 	-2740 	-2870 	-2870 	-2870 	-2870 	-2870 	-2870 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-3010 	-3110 	-3150 	-3310 	-3310 	-3310 	-3310 	-3310 	-3310 	-3340 	-3440 	-3550 	-3770 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	-3690 	-3690 	-3690 	-3690 	-3690 	-3690 	-3690 	-3690 	10000000 	10000000 	10000000 	10000000 	-3350 	-3350 	-3350 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	-3450 	-3450 	-3500 	-3500 	-3500 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	
6	 	 	 	 	 	 	 	 	 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	790 	610 	610 	610 	360 	360 	360 	360 	360 	300 	130 	130 	130 	90 	90 	90 	90 	90 	90 	-160 	-270 	-270 	-270 	-270 	-270 	-270 	-270 	-390 	-390 	-390 	-390 	-390 	-390 	-390 	-660 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1070 	-1070 	-1130 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1410 	-1490 	-1620 	-1620 	-1620 	-1620 	-1620 	-1620 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1800 	-1800 	-1800 	-1800 	-1800 	-1800 	-1800 	-1800 	-1800 	-1800 	-1830 	-2000 	-2080 	-2390 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2740 	-2740 	-2740 	-2740 	-2870 	-2870 	-2870 	-2870 	-2870 	-2870 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-3010 	-3110 	-3150 	-3310 	-3310 	-3310 	-3310 	-3310 	-3310 	-3340 	-3440 	-3550 	-3770 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	-3690 	-3690 	-3690 	-3690 	-3690 	-3690 	-3690 	-3690 	10000000 	10000000 	10000000 	10000000 	-3350 	-3350 	-3350 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	-3450 	-3450 	-3500 	-3500 	-3500 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	
7	 	 	 	 	 	 	 	 	 	 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	780 	780 	660 	580 	400 	230 	230 	230 	190 	190 	130 	130 	110 	110 	-160 	-270 	-270 	-270 	-270 	-270 	-270 	-270 	-390 	-390 	-390 	-390 	-390 	-390 	-390 	-660 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1070 	-1070 	-1130 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1410 	-1490 	-1620 	-1620 	-1620 	-1620 	-1620 	-1620 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1800 	-1800 	-1800 	-1800 	-1800 	-1800 	-1800 	-1800 	-1800 	-1800 	-1830 	-2000 	-2080 	-2390 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2740 	-2740 	-2740 	-2740 	-2870 	-2870 	-2870 	-2870 	-2870 	-2870 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-3010 	-3110 	-3150 	-3310 	-3310 	-3310 	-3310 	-3310 	-3310 	-3340 	-3440 	-3550 	-3770 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	-3690 	-3690 	-3690 	-3690 	-3690 	-3690 	-3690 	-3690 	10000000 	10000000 	10000000 	10000000 	-3350 	-3350 	-3350 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	-3450 	-3450 	-3500 	-3500 	-3500 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	
8	 	 	 	 	 	 	 	 	 	 	 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	780 	780 	660 	580 	400 	230 	230 	230 	190 	190 	130 	130 	110 	110 	-160 	-270 	-270 	-270 	-270 	-270 	-270 	-270 	-390 	-390 	-390 	-390 	-390 	-390 	-390 	-660 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1070 	-1070 	-1130 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1410 	-1490 	-1620 	-1620 	-1620 	-1620 	-1620 	-1620 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1800 	-1800 	-1800 	-1800 	-1800 	-1800 	-1800 	-1800 	-1800 	-1800 	-1830 	-2000 	-2080 	-2390 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2740 	-2740 	-2740 	-2740 	-2870 	-2870 	-2870 	-2870 	-2870 	-2870 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-3010 	-3110 	-3150 	-3310 	-3310 	-3310 	-3310 	-3310 	-3310 	-3340 	-3440 	-3550 	-3770 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	-3690 	-3690 	-3690 	-3690 	-3690 	-3690 	-3690 	-3690 	10000000 	10000000 	10000000 	10000000 	-3350 	-3350 	-3350 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	-3450 	-3450 	-3500 	-3500 	-3500 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	
9	 	 	 	 	 	 	 	 	 	 	 	 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	830 	780 	710 	580 	400 	230 	230 	230 	190 	190 	130 	130 	110 	110 	-160 	-270 	-270 	-270 	-270 	-270 	-270 	-270 	-390 	-390 	-390 	-390 	-390 	-390 	-390 	-660 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1070 	-1070 	-1130 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1410 	-1490 	-1620 	-1620 	-1620 	-1620 	-1620 	-1620 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1760 	-1800 	-1800 	-1800 	-1800 	-1800 	-1800 	-1800 	-1800 	-1800 	-1800 	-1830 	-2000 	-2080 	-2390 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2520 	-2740 	-2740 	-2740 	-2740 	-2870 	-2870 	-2870 	-2870 	-2870 	-2870 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-2960 	-3010 	-3110 	-3150 	-3310 	-3310 	-3310 	-3310 	-3310 	-3310 	-3340 	-3440 	-3550 	-3770 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	-3690 	-3690 	-3690 	-3690 	-3690 	-3690 	-3690 	-3690 	10000000 	10000000 	10000000 	10000000 	-3350 	-3350 	-3350 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	-3450 	-3450 	-3500 	-3500 	-3500 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	-3770 	
10	 	 	 	 	 	 	 	 	 	 	 	 	 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	870 	780 	750 	580 	400 	230 	230 	230 	190 	190 	180 	180 	180 	180 	-10 	-100 	-100 	-100 	-100 	-100 	-100 	-100 	-220 	-220 	-220 	-300 	-300 	-300 	-370 	-660 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1040 	-1130 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1320 	-1410 	-1480 	-1620 	-1620 	-1620 	-1620 	-1620 	-1620 	-1620 	-1620 	-1620 	-1620 	-1620 	-1620 	-1620 	-1620 	-1620 	-1620 	-1660 	-1660 	-1660 	-1660 	-1660 	-1680 	-1680 	-1680 	-1680 	-1680 	-1690 	-1860 	-1940 	-2250 	-2380 	-2380 	-2380 	-2380 	-2380 	-2380 	-2380 	-2380 	-2380 	-2600 	-2600 	-2600 	-2600 	-2730 	-2730 	-2730 	-2730 	-2730 	-2730 	-2820 	-2820 	-2820 	-2820 	-2820 	-2820 	-2820 	-2820 	-2820 	-2820 	-2830 	-2910 	-2970 	-3010 	-3170 	-3170 	-3170 	-3170 	-3170 	-3170 	-3200 	-3300 	-3410 	-3670 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	-3590 	-3590 	-3590 	-3590 	-3590 	-3590 	-3590 	-3590 	10000000 	10000000 	10000000 	10000000 	-3250 	-3250 	-3250 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	10000000 	-3350 	-3350 	-3400 	-3400 	-3400 	-3630 	-3630 	-3630 	-3630 	-3630 	-3630 	-3630 	-3630 	-3630 	
